STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/2001,54,62,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/2001,46,51,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/2001,40,50,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/2001,41,52,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2001,52,65,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/2001,65,73,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/2001,60,65,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/2001,58,64,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/2001,52,61,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/2001,60,65,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/2001,53,60,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/2001,47,52,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/2001,45,52,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/2001,42,51,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/2001,51,64,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/2001,53,60,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/2001,56,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/2001,59,67,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/2001,56,62,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/2001,62,65,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/2001,52,63,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/2001,38,40,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/2001,39,41,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/2001,38,45,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/2001,43,54,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/2001,52,60,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/2001,50,52,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/2001,59,68,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/2001,62,66,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/2001,56,66,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/2001,51,66,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/2001,49,61,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/2001,43,56,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2001,48,62,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2001,56,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2001,45,59,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2001,41,52,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2001,49,59,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2001,43,51,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2001,42,56,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/2001,52,63,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/2001,57,62,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/2001,61,68,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/2001,50,60,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/2001,52,66,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/2001,56,63,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/2001,46,56,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/2001,36,43,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/2001,44,53,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/2001,48,57,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/2001,52,59,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/2001,57,64,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/2001,46,49,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/2001,43,50,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/2001,44,52,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/2001,39,42,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/2001,42,45,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/2001,45,48,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2001,36,42,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2001,39,52,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2001,48,56,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2001,58,62,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2001,56,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2001,44,51,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2001,41,46,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2001,39,47,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/2001,31,40,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/2001,39,48,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/2001,36,48,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/2001,43,47,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/2001,39,46,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/2001,35,38,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/2001,35,40,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/2001,42,45,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/2001,40,46,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/2001,39,48,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/2001,36,41,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/2001,33,40,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/2001,31,40,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/2001,41,49,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/2001,27,32,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/2001,18,21,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/2001,17,22,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/2001,14,18,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/2001,23,27,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/2001,21,25,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/2001,14,19,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/2001,13,20,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/2001,14,21,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/2002,18,25,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/2002,21,31,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/2002,20,28,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/2002,28,38,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/2002,32,35,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/2002,29,35,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/2002,22,28,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2002,31,41,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/2002,47,55,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/2002,39,44,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/2002,38,43,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/2002,35,41,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/2002,33,42,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/2002,35,40,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/2002,32,34,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/2002,29,33,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/2002,19,25,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/2002,16,20,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/2002,20,29,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/2002,29,36,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/2002,31,36,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/2002,44,55,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/2002,42,48,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/2002,36,40,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/2002,39,50,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/2002,44,53,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/2002,48,59,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/2002,41,47,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/2002,34,36,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/2002,32,34,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/2002,32,34,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/2002,27,34,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/2002,21,33,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/2002,27,35,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/2002,18,24,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/2002,20,30,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/2002,29,37,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/2002,32,40,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2002,36,43,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/2002,34,50,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/2002,37,46,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/2002,29,38,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/2002,35,43,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/2002,25,33,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/2002,38,46,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/2002,39,42,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/2002,37,42,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/2002,33,39,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/2002,38,50,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/2002,43,46,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/2002,44,54,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/2002,32,34,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/2002,30,38,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/2002,36,48,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/2002,48,61,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/2002,42,52,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/2002,26,32,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/2002,21,25,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/2002,23,31,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/2002,26,32,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/2002,28,34,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/2002,11,21,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2002,6,19,-7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2002,23,33,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2002,35,43,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2002,36,38,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2002,51,64,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2002,42,63,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2002,21,28,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2002,33,44,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/2002,40,53,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/2002,48,59,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/2002,50,63,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/2002,47,59,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/2002,37,41,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/2002,38,41,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/2002,42,47,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/2002,42,48,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/2002,40,46,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/2002,28,39,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/2002,28,37,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/2002,39,51,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/2002,34,41,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/2002,28,31,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/2002,32,38,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/2002,36,48,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/2002,40,50,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/2002,41,45,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/2002,43,50,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/2002,38,47,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2002,34,41,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2002,39,44,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2002,35,40,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2002,31,37,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2002,33,41,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2002,34,44,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2002,42,49,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2002,49,52,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2002,43,51,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2002,49,64,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2002,63,75,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/2002,57,67,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/2002,52,62,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/2002,59,77,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/2002,75,88,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/2002,78,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/2002,75,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/2002,76,89,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/2002,56,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/2002,45,48,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/2002,41,42,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/2002,40,43,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/2002,46,60,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/2002,58,73,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/2002,46,54,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/2002,45,53,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/2002,53,54,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/2002,50,59,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/2002,51,61,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/2002,54,60,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2002,53,63,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2002,49,53,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2002,46,53,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2002,52,69,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2002,59,69,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2002,68,75,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2002,56,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2002,55,65,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2002,58,68,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2002,56,66,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2002,51,57,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/2002,48,50,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/2002,50,56,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/2002,54,64,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/2002,58,75,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/2002,55,66,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/2002,41,45,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/2002,44,54,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/2002,46,54,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/2002,41,48,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/2002,45,58,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/2002,55,68,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/2002,65,72,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/2002,54,64,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/2002,49,57,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/2002,55,73,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/2002,64,78,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/2002,69,78,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/2002,73,83,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/2002,75,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/2002,77,86,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2002,76,92,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2002,62,71,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2002,62,70,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2002,65,70,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2002,56,65,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2002,58,66,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2002,64,77,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2002,71,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2002,72,87,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2002,80,88,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2002,76,83,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/2002,64,70,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/2002,60,64,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/2002,61,67,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/2002,67,78,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/2002,66,77,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/2002,67,77,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/2002,70,84,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/2002,75,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/2002,82,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/2002,80,88,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/2002,80,92,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/2002,82,92,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/2002,78,92,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/2002,81,88,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/2002,79,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/2002,74,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/2002,74,86,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/2002,74,87,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/2002,81,93,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2002,84,93,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2002,84,93,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2002,84,94,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2002,80,90,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2002,75,81,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2002,75,84,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2002,77,89,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2002,81,93,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2002,74,80,68
